tax_specie	Genomic.bins	classification	abundance	completeness	contamination	N50	binner	sample	tax_family	totalTPM	relative_abund	binID	binID_new	size
152	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	75.789912	75.94	4.339	3280	binsB	SRR22360825	Borkfalkiaceae	952.0109665	0.0796103350349379	SRR22360825_bin.11	Coproplasma_stercorigallinarum_pooled	2032369
153	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	28.097337	75.94	4.339	3280	binsB	SRR22360835	Borkfalkiaceae	750.271317	0.0374495683939361	SRR22360835_bin.5	Coproplasma_stercorigallinarum_pooled	2032369
154	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	40.4461105	75.94	4.339	3280	binsB	SRR22360830	Borkfalkiaceae	1160.43396	0.0348542975250397	SRR22360830_bin.1	Coproplasma_stercorigallinarum_pooled	2032369
155	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	20.2674	75.94	4.339	3280	binsB	SRR22360833	Borkfalkiaceae	855.4609775	0.0236917878583188	SRR22360833_bin.23	Coproplasma_stercorigallinarum_pooled	2032369
156	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	20.755706	75.94	4.339	3280	binsB	SRR22360815	Borkfalkiaceae	1340.277022	0.0154861313439723	SRR22360815_bin.3	Coproplasma_stercorigallinarum_pooled	2032369
157	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	10.439889	75.94	4.339	3280	binsB	SRR22360844	Borkfalkiaceae	772.148354	0.013520574052794	SRR22360844_bin.26	Coproplasma_stercorigallinarum_pooled	2032369
158	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	25.425855	75.94	4.339	3280	binsB	SRR22360831	Borkfalkiaceae	1501.589846	0.0169326231578686	SRR22360831_bin.10	Coproplasma_stercorigallinarum_pooled	2032369
159	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	9.114166	75.94	4.339	3280	binsB	SRR22360822	Borkfalkiaceae	1382.117407	0.00659435005581982	SRR22360822_bin.25	Coproplasma_stercorigallinarum_pooled	2032369
160	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	43.147108	75.94	4.339	3280	binsB	SRR22360836	Borkfalkiaceae	1203.5544535	0.0358497348204944	SRR22360836_bin.10	Coproplasma_stercorigallinarum_pooled	2032369
161	Coproplasma_stercorigallinarum	concoct_bin.37	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum	37.219464	75.94	4.339	3280	binsB	SRR22360827	Borkfalkiaceae	922.3996105	0.0403506935349037	SRR22360827_bin.8	Coproplasma_stercorigallinarum_pooled	2032369
162	Coprosoma_intestinipullorum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Coprosoma;s__Coprosoma intestinipullorum	17.641841	80.89	6.179	10501	binsB	SRR22360835	UBA660	750.271317	0.0235139483547656	SRR22360835_bin.2	Coprosoma_intestinipullorum_pooled	1199236
163	Coprosoma_intestinipullorum	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Coprosoma;s__Coprosoma intestinipullorum	112.625831	80.89	6.179	10501	binsB	SRR22360846	UBA660	895.2667125	0.125801428141449	SRR22360846_bin.7	Coprosoma_intestinipullorum_pooled	1199236
164	Dysosmobacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter pullicola	96.876528	80.68	4.418	6100	binsA	SRR22360822	Oscillospiraceae	1382.117407	0.0700928354634347	SRR22360822_bin.14	Dysosmobacter_pullicola_pooled	1956972
165	Dysosmobacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter pullicola	101.778706	80.68	4.418	6100	binsA	SRR22360825	Oscillospiraceae	952.0109665	0.106909173929143	SRR22360825_bin.4	Dysosmobacter_pullicola_pooled	1956972
166	Dysosmobacter_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter pullicola	51.352887	80.68	4.418	6100	binsA	SRR22360844	Oscillospiraceae	772.148354	0.0665065032308545	SRR22360844_bin.25	Dysosmobacter_pullicola_pooled	1956972
167	Eisenbergiella_intestinigallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella intestinigallinarum	42.616746	93.52	1.987	28598	binsA	SRR22360837	Lachnospiraceae	431.7298985	0.0987115929382408	SRR22360837_bin.6	Eisenbergiella_intestinigallinarum_pooled	3831367
168	Eisenbergiella_intestinigallinarum	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella intestinigallinarum	45.474408	93.52	1.987	28598	binsA	SRR22360819	Lachnospiraceae	732.1047085	0.0621146230478041	SRR22360819_bin.18	Eisenbergiella_intestinigallinarum_pooled	3831367
169	Eisenbergiella_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella pullicola	11.650636	97.96	2.49	42838	binsB	SRR22360816	Lachnospiraceae	521.234779	0.0223519927475906	SRR22360816_bin.14	Eisenbergiella_pullicola_pooled	3194400
170	Eisenbergiella_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella pullicola	6.811183	97.96	2.49	42838	binsB	SRR22360827	Lachnospiraceae	922.3996105	0.00738419977899589	SRR22360827_bin.16	Eisenbergiella_pullicola_pooled	3194400
171	Eisenbergiella_pullicola	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella pullicola	41.619711	97.96	2.49	42838	binsB	SRR22360814	Lachnospiraceae	1214.0755	0.0342809907621066	SRR22360814_bin.10	Eisenbergiella_pullicola_pooled	3194400
172	Enterocloster_excrementigallinarum	metabat2_bin.2	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementigallinarum	15.665741	94.31	5.875	17689	binsA	SRR22360814	Lachnospiraceae	1214.0755	0.012903432282424	SRR22360814_bin.9	Enterocloster_excrementigallinarum_pooled	3313290
173	Enterocloster_excrementigallinarum	metabat2_bin.2	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementigallinarum	9.266821	94.31	5.875	17689	binsA	SRR22360819	Lachnospiraceae	732.1047085	0.0126577809053935	SRR22360819_bin.21	Enterocloster_excrementigallinarum_pooled	3313290
174	Enterocloster_excrementigallinarum	metabat2_bin.2	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementigallinarum	17.333937	94.31	5.875	17689	binsA	SRR22360816	Lachnospiraceae	521.234779	0.0332555264889567	SRR22360816_bin.1	Enterocloster_excrementigallinarum_pooled	3313290
175	Enterocloster_excrementigallinarum	metabat2_bin.2	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementigallinarum	35.180443	94.31	5.875	17689	binsA	SRR22360825	Lachnospiraceae	952.0109665	0.0369538211616809	SRR22360825_bin.15	Enterocloster_excrementigallinarum_pooled	3313290
176	Enterocloster_excrementipullorum	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum	20.19515	85.31	2.689	9496	binsAB	SRR22360846	Lachnospiraceae	895.2667125	0.0225576911528474	SRR22360846_bin.6	Enterocloster_excrementipullorum_pooled	2810648
177	Enterocloster_excrementipullorum	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum	10.720874	85.31	2.689	9496	binsAB	SRR22360819	Lachnospiraceae	732.1047085	0.0146439080032225	SRR22360819_bin.17	Enterocloster_excrementipullorum_pooled	2810648
178	Enterocloster_excrementipullorum	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum	14.374296	85.31	2.689	9496	binsAB	SRR22360815	Lachnospiraceae	1340.277022	0.0107248693845025	SRR22360815_bin.5	Enterocloster_excrementipullorum_pooled	2810648
179	Enterocloster_excrementipullorum	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum	19.956983	85.31	2.689	9496	binsAB	SRR22360825	Lachnospiraceae	952.0109665	0.0209629759553825	SRR22360825_bin.19	Enterocloster_excrementipullorum_pooled	2810648
180	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	34.801275	94.12	1.388	27668	binsB	SRR22360815	Enterobacteriaceae	1340.277022	0.0259657327766976	SRR22360815_bin.2	Ecoli_cluster1	5694788
181	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	19.365984	94.12	1.388	27668	binsB	SRR22360839	Enterobacteriaceae	470.4241995	0.04116706585372	SRR22360839_bin.2	Ecoli_cluster1	5694788
182	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	142.869323	94.12	1.388	27668	binsB	SRR22360828	Enterobacteriaceae	1519.452275	0.0940268578030857	SRR22360828_bin.4	Ecoli_cluster1	5694788
183	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	72.2310145	62.81	1.391	7414	binsB	SRR22360840	Enterobacteriaceae	1191.8643445	0.0606033856397489	SRR22360840_bin.4	Ecoli_cluster3	5038301
184	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	32.218936	62.81	1.391	7414	binsB	SRR22360837	Enterobacteriaceae	431.7298985	0.0746275301107042	SRR22360837_bin.5	Ecoli_cluster3	5038301
185	Escherichia_coli	concoct_bins_headersRenamed/19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	52.4452785	80.73	2.89	9185	binsB	SRR22360821	Enterobacteriaceae	1747.3231655	0.0300146415588742	SRR22360821_bin.1	Ecoli_cluster2	5717931
186	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	110.95004	94.12	1.388	27668	binsB	SRR22360834	Enterobacteriaceae	921.189509	0.120442144549	SRR22360834_bin.1	Ecoli_cluster1	5694788
187	Escherichia_coli	concoct_bins_headersRenamed/19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	11.343002	80.73	2.89	9185	binsB	SRR22360820	Enterobacteriaceae	846.75468	0.0133958539207601	SRR22360820_bin.11	Ecoli_cluster2	5717931
188	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	340.350263	62.81	1.391	7414	binsB	SRR22360841	Enterobacteriaceae	2279.618064	0.149301441489191	SRR22360841_bin.1	Ecoli_cluster3	5038301
189	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	8.030296	62.81	1.391	7414	binsB	SRR22360822	Enterobacteriaceae	1382.117407	0.00581014026690426	SRR22360822_bin.12	Ecoli_cluster3	5038301
190	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	25.699015	62.81	1.391	7414	binsB	SRR22360823	Enterobacteriaceae	1227.197928	0.0209412144639801	SRR22360823_bin.1	Ecoli_cluster3	5038301
191	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	27.484014	62.81	1.391	7414	binsB	SRR22360827	Enterobacteriaceae	922.3996105	0.0297962116279536	SRR22360827_bin.21	Ecoli_cluster3	5038301
192	Escherichia_coli	concoct_bins_headersRenamed/19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	22.026673	80.73	2.89	9185	binsB	SRR22360831	Enterobacteriaceae	1501.589846	0.0146689011374681	SRR22360831_bin.5	Ecoli_cluster2	5717931
193	Escherichia_coli	bin.19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	14.809843	86.69	2.484	4030	binsC	SRR22360835	Enterobacteriaceae	750.271317	0.0197393165171474	SRR22360835_bin.19	Ecoli_cluster5	3983341
194	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	53.173515	62.81	1.391	7414	binsB	SRR22360819	Enterobacteriaceae	732.1047085	0.0726310244731885	SRR22360819_bin.9	Ecoli_cluster3	5038301
195	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	9.076603	94.12	1.388	27668	binsB	SRR22360832	Enterobacteriaceae	1394.929241	0.00650685549719579	SRR22360832_bin.29	Ecoli_cluster1	5694788
196	Escherichia_coli	concoct_bins_headersRenamed/19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	77.38109	80.73	2.89	9185	binsB	SRR22360816	Enterobacteriaceae	521.234779	0.148457265550195	SRR22360816_bin.4	Ecoli_cluster2	5717931
197	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	140.519502	62.81	1.391	7414	binsB	SRR22360844	Enterobacteriaceae	772.148354	0.181985108524883	SRR22360844_bin.14	Ecoli_cluster3	5038301
198	Escherichia_coli	bin.8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	35.7173885	63.38	1.492	2235	binsC	SRR22360826	Enterobacteriaceae	1026.624146	0.0347911050399159	SRR22360826_bin.8	Ecoli_cluster4	2850802
199	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	18.359993	62.81	1.391	7414	binsB	SRR22360845	Enterobacteriaceae	944.16381	0.0194457707503108	SRR22360845_bin.7	Ecoli_cluster3	5038301
200	Escherichia_coli	concoct_bins_headersRenamed/19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	41.910164	80.73	2.89	9185	binsB	SRR22360829	Enterobacteriaceae	1126.756196	0.0371954147212872	SRR22360829_bin.14	Ecoli_cluster2	5717931
201	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	15.468594	94.12	1.388	27668	binsB	SRR22360842	Enterobacteriaceae	360.52785	0.0429054066142186	SRR22360842_bin.1	Ecoli_cluster1	5694788
202	Escherichia_coli	metawrap_50_10_bins/bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	45.158606	94.12	1.388	27668	binsB	SRR22360838	Enterobacteriaceae	2103.445542	0.0214688733786101	SRR22360838_bin.8	Ecoli_cluster1	5694788
203	Eubacterium_G_sp904420085	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp904420085	6.939304	95.01	0	34979	binsB	SRR22360817	Lachnospiraceae	1099.0693645	0.0063137998602635	SRR22360817_bin.24	Eubacterium_G_sp904420085_pooled	2048029
204	Eubacterium_G_sp904420085	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp904420085	10.932209	95.01	0	34979	binsB	SRR22360832	Lachnospiraceae	1394.929241	0.00783710648445716	SRR22360832_bin.13	Eubacterium_G_sp904420085_pooled	2048029
205	Eubacterium_R_faecavium	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecavium	6.866146	97.86	0.805	36151	binsA	SRR22360825	Acutalibacteraceae	952.0109665	0.00721225515420573	SRR22360825_bin.16	Eubacterium_R_faecavium_pooled	2112715
206	Eubacterium_R_faecavium	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecavium	8.946397	97.86	0.805	36151	binsA	SRR22360844	Acutalibacteraceae	772.148354	0.011586370616028	SRR22360844_bin.6	Eubacterium_R_faecavium_pooled	2112715
207	Eubacterium_R_faecavium	metabat2_bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecavium	7.446189	97.86	0.805	36151	binsA	SRR22360817	Acutalibacteraceae	1099.0693645	0.00677499459134456	SRR22360817_bin.2	Eubacterium_R_faecavium_pooled	2112715
208	Faecalibacterium_avium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium avium	70.073883	64.09	0.892	10114	binsB	SRR22360835	Ruminococcaceae	750.271317	0.0933980566926031	SRR22360835_bin.11	Faecalibacterium_avium_pooled	1972384
209	Faecalibacterium_avium	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium avium	53.303785	64.09	0.892	10114	binsB	SRR22360827	Ruminococcaceae	922.3996105	0.0577881694584692	SRR22360827_bin.18	Faecalibacterium_avium_pooled	1972384
210	Faecalibacterium_faecigallinarum	Faecalibacterium_faecigallinarum_bin.2_CLEANED	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum	234.597103	88.78	7.02	4163	binsB_cleaned	SRR22360828	Ruminococcaceae	1519.452275	0.154395835170275	SRR22360828_bin.7	Faecalibacterium_faecigallinarum_pooled	2836301
211	Faecalibacterium_faecigallinarum	Faecalibacterium_faecigallinarum_bin.2_CLEANED	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum	20.965213	88.78	7.02	4163	binsB_cleaned	SRR22360832	Ruminococcaceae	1394.929241	0.0150295888736051	SRR22360832_bin.12	Faecalibacterium_faecigallinarum_pooled	2836301
212	Faecalibacterium_faecigallinarum	Faecalibacterium_faecigallinarum_bin.2_CLEANED	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum	123.857653	88.78	7.02	4163	binsB_cleaned	SRR22360846	Ruminococcaceae	895.2667125	0.138347211250748	SRR22360846_bin.2	Faecalibacterium_faecigallinarum_pooled	2836301
213	Faecalibacterium_faecigallinarum	Faecalibacterium_faecigallinarum_bin.2_CLEANED	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum	87.214101	88.78	7.02	4163	binsB_cleaned	SRR22360836	Ruminococcaceae	1203.5544535	0.0724637765631433	SRR22360836_bin.15	Faecalibacterium_faecigallinarum_pooled	2836301
214	Faecalibacterium_faecigallinarum	Faecalibacterium_faecigallinarum_bin.2_CLEANED	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum	71.047113	88.78	7.02	4163	binsB_cleaned	SRR22360834	Ruminococcaceae	921.189509	0.0771254039542042	SRR22360834_bin.3	Faecalibacterium_faecigallinarum_pooled	2836301
215	Faecalibacterium_faecigallinarum	Faecalibacterium_faecigallinarum_bin.2_CLEANED	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum	30.457182	88.78	7.02	4163	binsB_cleaned	SRR22360814	Ruminococcaceae	1214.0755	0.0250867281318172	SRR22360814_bin.6	Faecalibacterium_faecigallinarum_pooled	2836301
216	Faecalibacterium_faecigallinarum	Faecalibacterium_faecigallinarum_bin.2_CLEANED	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum	31.669257	88.78	7.02	4163	binsB_cleaned	SRR22360825	Ruminococcaceae	952.0109665	0.0332656430591653	SRR22360825_bin.21	Faecalibacterium_faecigallinarum_pooled	2836301
217	Faecalibacterium_gallistercoris	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris	19.297278	86.87	0.306	5307	binsA	SRR22360821	Ruminococcaceae	1747.3231655	0.0110439089809	SRR22360821_bin.8	Faecalibacterium_gallistercoris_pooled	1935309
218	Faecalibacterium_gallistercoris	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris	106.127051	86.87	0.306	5307	binsA	SRR22360829	Ruminococcaceae	1126.756196	0.0941881228403735	SRR22360829_bin.17	Faecalibacterium_gallistercoris_pooled	1935309
219	Faecalibacterium_gallistercoris	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris	18.623917	86.87	0.306	5307	binsA	SRR22360845	Ruminococcaceae	944.16381	0.0197253027522841	SRR22360845_bin.15	Faecalibacterium_gallistercoris_pooled	1935309
220	Faecalibacterium_gallistercoris	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris	32.857746	86.87	0.306	5307	binsA	SRR22360839	Ruminococcaceae	470.4241995	0.0698470572621977	SRR22360839_bin.9	Faecalibacterium_gallistercoris_pooled	1935309
221	Faecalibacterium_gallistercoris	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris	54.582962	86.87	0.306	5307	binsA	SRR22360830	Ruminococcaceae	1160.43396	0.0470366810016487	SRR22360830_bin.8	Faecalibacterium_gallistercoris_pooled	1935309
222	Faecalibacterium_gallistercoris	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris	74.918904	86.87	0.306	5307	binsA	SRR22360826	Ruminococcaceae	1026.624146	0.0729759808318399	SRR22360826_bin.10	Faecalibacterium_gallistercoris_pooled	1935309
223	Faecalibacterium_gallistercoris	bin.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris	214.635608	86.87	0.306	5307	binsA	SRR22360831	Ruminococcaceae	1501.589846	0.142938904769339	SRR22360831_bin.1	Faecalibacterium_gallistercoris_pooled	1935309
224	Faecimonas_gallistercoris	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Faecimonas;s__Faecimonas gallistercoris	44.498567	79.49	0.722	22299	binsA	SRR22360823	UBA660	1227.197928	0.0362603016063762	SRR22360823_bin.6	Faecimonas_gallistercoris_pooled	1312091
225	Faecimonas_gallistercoris	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Faecimonas;s__Faecimonas gallistercoris	109.760796	79.49	0.722	22299	binsA	SRR22360845	UBA660	944.16381	0.116251856762017	SRR22360845_bin.3	Faecimonas_gallistercoris_pooled	1312091
226	Faecimonas_gallistercoris	bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Faecimonas;s__Faecimonas gallistercoris	11.179369	79.49	0.722	22299	binsA	SRR22360822	UBA660	1382.117407	0.00808858129083675	SRR22360822_bin.8	Faecimonas_gallistercoris_pooled	1312091
